Here's the analysis of the provided log file:

**File:** C:\davi_tonon\mestrado\data\raw\file_03.csv

**Findings:**

[Finding 1]
- **Description:** Multiple AWS API calls to `ListObjects` and `HeadBucket` were made by anonymous principals from various IP addresses. This could indicate an attempt to enumerate bucket contents or discover information about the bucket.
- **Evidence:** The logs show numerous entries with `"Event Name": "ListObjects"` and `"Event Name": "HeadBucket"`, originating from diverse `"Source IP"` addresses. The `"User ID"` consistently shows `"ANONYMOUS_PRINCIPAL"`, indicating unauthenticated access attempts.
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.14", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.17", "Repeated Attempts": "2"`
    - `"Event Name": "ListObjects", "Source IP": "212.83.184.15", "Repeated Attempts": "2"`
